id|broker_code|address|price
3724|PE|339 Bell Knoll|340100.0
3725|DM|858 John Plain|136600.0
3726|PP|5840 Rich Loop Apt. 558|285600.0
3727|GE|64724 Calhoun Land|253500.0
3728|PP|61555 Avery Turnpike Suite 367|362900.0
3729|GE|63515 Hansen Stravenue|333000.0
3730|FL|699 Sheri Square|256000.0
3731|DM|775 Brown Walks|196400.0
3732|PP|9401 Scott View|230600.0
3733|FL|43597 Robert Trafficway Apt. 454|350100.0
3734|WD|1894 Simon Knolls Suite 982|128300.0
3735|AS|0327 Nelson Overpass|113200.0
3736|AS|536 Herrera Ranch Suite 351|268600.0
3737|GB|29740 Christopher Trace|225200.0
3738|GE|10995 Austin Street Suite 466|146500.0
3739|GB|578 King Passage Suite 720|184900.0
3740|GB|9843 Taylor Key|231000.0
3741|AS|524 Campbell Parkways Suite 668|264400.0
3742|DM|97376 Patton Run Suite 578|381400.0
3743|FL|3287 Wiggins Underpass Suite 564|395500.0
3744|FL|23332 Julian Mountain Suite 617|292200.0
3745|GB|796 Jeffrey Path|359500.0
3746|GB|6386 Beltran Roads Suite 258|305200.0
3747|GB|263 Monica Keys Apt. 485|276900.0
3748|WD|653 Thomas Ferry|148100.0
3749|GE|3936 Ballard Wall|210400.0
3750|PP|841 Davis Shore|150600.0
3751|GE|7713 Vega Walk Suite 763|342500.0
3752|GE|512 Fuller Unions|357600.0
3753|AS|770 Bishop Prairie Suite 508|305900.0
3754|DM|86343 George Springs|258100.0
3755|DM|09143 Scott Bypass Apt. 574|145400.0
3756|WD|772 Kenneth Cliff Apt. 180|314600.0
3757|GE|690 Marie Port Suite 352|271700.0
3758|AS|13000 Williams Dam|155900.0
3759|GE|574 Morrison Village Suite 992|295100.0
3760|PE|33368 Diana Gateway|134200.0
3761|GB|485 Anderson Rapid Suite 987|246800.0
3762|AS|384 Duarte Run Apt. 030|137600.0
3763|GB|0728 Tony Lakes Apt. 591|163000.0
3764|GB|43235 Tom Parks|195200.0
3765|WD|488 Tamara Ford|354300.0
3766|PP|4750 Sherri Ports|279100.0
3767|WD|57214 Moreno Street|263900.0
3768|WD|71749 Beverly Mews|237000.0
3769|GE|3410 Wallace Coves|161400.0
3770|GB|860 Peterson Harbors|244000.0
3771|AS|6293 Karen Village Suite 635|365200.0
3772|DM|988 Torres Isle Suite 824|199800.0
3773|GE|9758 Carrie Burg|346600.0
3774|GB|332 Raymond Oval|141700.0
3775|PE|516 Megan Union|166700.0
3776|PP|5472 James Coves Suite 709|304100.0
3777|GE|410 Tammy Streets Apt. 947|104900.0
3778|GB|40412 Garner Park Suite 883|109100.0
3779|GB|34230 Richard Neck|139300.0
3780|GB|4771 Joann Mountains|338400.0
3781|GB|319 Cabrera Skyway Apt. 615|103100.0
3782|GB|971 Peck Mount|124100.0
3783|DM|4807 Velasquez Junctions|309600.0
3784|AS|0873 Justin Village|398600.0
3785|PP|888 Duffy Inlet|178800.0
3786|AS|5072 Thomas Inlet|106100.0
3787|FL|824 Mary Road|278900.0
3788|WD|69286 Baxter Isle|343900.0
3789|GE|13871 West Rapids Apt. 159|243000.0
3790|GE|948 Richard Ramp Suite 892|167100.0
3791|AS|358 Bryan Lake|317400.0
3792|WD|338 Benjamin Island|129700.0
3793|PE|4320 Jessica Mill|318500.0
3794|PE|02935 Smith Branch|199900.0
3795|WD|88486 Travis Parkways|348100.0
3796|AS|179 Carr Pines|242400.0
3797|WD|9086 Peter Freeway|173700.0
3798|DM|87009 Phillips Fork|211700.0
3799|FL|5515 Raymond Ville|384900.0
3800|PE|98607 Jones Estate Apt. 444|343500.0
3801|WD|239 William Stravenue Suite 366|137000.0
3802|GB|5769 Gonzalez Burg|211400.0
3803|GB|79620 Cox Bridge Suite 942|315900.0
3804|GB|2253 Billy Stream|217900.0
3805|PP|94306 Thomas Lake|392900.0
3806|PE|17707 Moore Trace Suite 148|215800.0
3807|FL|72279 Craig Branch Suite 183|386000.0
3808|PE|071 Choi Plains|253400.0
3809|PP|651 Gonzales Grove|328200.0
3810|PP|562 Kristen Meadow|193400.0
3811|WD|88465 Lawson Causeway Suite 925|159000.0
3812|FL|545 Raymond Parkway|197200.0
3813|GE|265 Johnson Coves Apt. 982|217700.0
3814|PP|51906 Clark Route|201400.0
3815|GB|32724 Bell Ford Apt. 155|273100.0
3816|PP|0395 Freeman Court Apt. 712|225800.0
3817|AS|3317 Steven Crest|259300.0
3818|FL|0791 Hopkins Mountain|277900.0
3819|AS|33470 Tracey Spurs Apt. 549|262100.0
3820|GB|03551 Turner Cliff|365700.0
3821|GB|12742 Arthur Dale Suite 126|366700.0
3822|PE|33266 Kennedy Harbor Suite 585|390000.0
3823|PP|185 Derrick Vista Apt. 155|245800.0
3824|PP|82612 Megan Village Suite 100|326300.0
3825|PP|781 Mcgee Plains|110900.0
3826|FL|7664 Mark Extension|120700.0
3827|AS|2478 Sarah Lights Apt. 006|250100.0
3828|WD|7006 Dawn Throughway Apt. 928|202700.0
3829|FL|7260 Darrell Squares|219000.0
3830|FL|193 Eric Passage|376300.0
3831|GB|6971 Brown Spring|174300.0
3832|WD|8985 Flores Brooks|141300.0
3833|WD|5828 Daniel Summit|345100.0
3834|WD|38262 Kelley Estates|364600.0
3835|FL|96210 Adam Loop|302200.0
3836|DM|0768 Martin Mountains|225100.0
3837|PE|3228 Mitchell Square Suite 417|352600.0
3838|PP|3427 Miller Ferry Suite 540|217000.0
3839|FL|44211 Miller Trafficway Apt. 425|123500.0
3840|GE|6507 Matthew Avenue|177200.0
3841|GB|42739 Jimenez Turnpike|274300.0
3842|FL|3785 Larson Cove|132000.0
3843|GE|6382 Jenna Glen|231200.0
3844|WD|55165 Pamela Bridge|163600.0
3845|PE|292 Cassandra Highway|340500.0
3846|WD|4406 Burton Circle|136800.0
3847|PE|5079 Gary Throughway|346200.0
3848|DM|749 Brenda Falls Apt. 199|349600.0
3849|WD|5191 Jose Walk|349800.0
3850|GE|5555 Tom Cliffs Suite 544|345900.0
3851|PE|9790 Martinez Mountain|128400.0
3852|GE|711 Steven Valley|362200.0
3853|WD|20858 Kristin Rapid|347600.0
3854|GB|419 Cherry Rest Apt. 917|398800.0
3855|GB|0286 Kelsey Shoals|159100.0
3856|PE|26858 Chambers Springs|283700.0
3857|PE|94355 Bass Meadows|343800.0
3858|WD|65921 Johnson Glens Suite 787|200600.0
3859|DM|98103 Michael Course|391300.0
3860|WD|118 Rivera Springs|163800.0
3861|DM|476 Hoffman Path Suite 944|134700.0
3862|FL|413 Jesse Fork|242100.0
3863|PE|44053 Erica Pine|163100.0
3864|FL|21193 Jefferson Valley|372000.0
3865|GB|336 Dawn Trail|169100.0
3866|GB|171 Michael Park|162200.0
3867|DM|40064 Morgan Ferry|209000.0
3868|PE|934 John Path|300400.0
3869|PP|298 Dawn Crest Suite 890|292300.0
3870|GE|7640 Shane Ville|256700.0
3871|GE|866 Moore Trace|222100.0
3872|FL|1510 Ethan Flats|331900.0
3873|WD|41619 Chan Mission Apt. 493|145100.0
3874|GE|43146 Mary Ranch|194600.0
3875|GE|01930 Sean Roads Suite 753|131100.0
3876|GB|214 Ethan Dale Apt. 813|178600.0
3877|DM|4232 Allison Curve|311000.0
3878|WD|48643 Benjamin Walk Suite 343|291600.0
3879|GB|64943 Amber Unions|270100.0
3880|PP|4166 Ruiz Canyon|332700.0
3881|FL|221 Turner Points Suite 940|169000.0
3882|PE|474 Wilcox Courts|319000.0
3883|GE|3730 Linda Street|284900.0
3884|FL|6078 Richardson Flat Apt. 355|323700.0
3885|DM|145 Jessica Falls|122600.0
3886|WD|89628 Gray Rapid|370000.0
3887|PE|354 Jessica Extensions Suite 879|177900.0
3888|WD|5540 Sanders Ridge|195600.0
3889|AS|318 Crawford Roads Apt. 414|183900.0
3890|FL|30831 Kristen Extension Apt. 097|390500.0
3891|WD|58658 Jessica Throughway Suite 357|169900.0
3892|PE|6271 Johnson Camp Apt. 250|245600.0
3893|GE|612 Newton Trail Suite 400|312300.0
3894|PE|222 Brittany Track Apt. 188|297000.0
3895|GE|49750 Graham Branch|108700.0
3896|GB|63380 Wendy Summit Suite 740|379600.0
3897|GB|921 Taylor Highway|174400.0
3898|FL|8920 Craig River|365400.0
3899|DM|1608 Jackson Plaza Suite 822|100700.0
3900|FL|93841 Joshua Tunnel|248500.0
3901|GE|066 Hayes Branch|143300.0
3902|AS|627 Tanya Isle Suite 968|163200.0
3903|PP|1506 Jesus Ports Apt. 040|270700.0
3904|PE|24465 Gibson Forge Suite 129|132000.0
3905|WD|4688 Moore Manor|389300.0
3906|GB|1220 Paul Turnpike|115100.0
3907|FL|09235 Moore Valleys Apt. 308|172300.0
3908|GB|148 Lara Square|276900.0
3909|AS|95496 Hill Lakes Apt. 227|384300.0
3910|GB|54004 Cook Wall Suite 620|366500.0
3911|GB|1971 Myers Port|375200.0
3912|WD|8683 Gay Islands|176400.0
3913|DM|332 Arellano Extensions Apt. 837|366700.0
3914|WD|5490 Mays Square Apt. 396|242300.0
3915|AS|904 Morgan Valleys|181200.0
3916|FL|084 Denise Heights Apt. 164|122600.0
3917|FL|8860 Byrd Freeway Suite 101|128600.0
3918|DM|1810 Daniel Glen|373700.0
3919|FL|263 Phillips Station Apt. 483|165900.0
3920|GB|36215 Nancy Port|183600.0
3921|GB|27493 Powell Camp|163300.0
3922|FL|7353 Watkins Burg|281700.0
3923|GE|5320 Brown Groves|166200.0
3924|AS|57664 Hannah Stream Apt. 094|265900.0
3925|PP|0271 Chad Wall|216700.0
3926|FL|4828 Williams Junction Suite 409|251400.0
3927|GE|650 Angela Haven|369200.0
3928|PP|3617 Peterson Inlet Apt. 174|360200.0
3929|DM|166 Carrie Spurs Apt. 363|374300.0
3930|PE|61162 Daniel Key|344600.0
3931|FL|41234 Maurice Via Apt. 246|168000.0
3932|AS|6865 Kelly Path Suite 410|226200.0
3933|FL|9036 Perez Rapids Suite 379|147300.0
3934|PP|0195 French Locks Apt. 276|387500.0
3935|PP|444 Gomez Mount Suite 806|151200.0
3936|GE|452 Leah Summit Suite 894|312600.0
3937|AS|20958 Jackson Mountain Apt. 975|259900.0
3938|PP|941 Gregory Pike Apt. 721|135000.0
3939|PE|0097 Leonard Common|132600.0
3940|PE|88739 Nguyen Freeway|191400.0
3941|GE|558 Miller Viaduct|145900.0
3942|PE|9653 Jackson Fields Suite 617|182600.0
3943|GE|70348 Alexis Path|292600.0
3944|PP|415 Alicia Circles|220900.0
3945|PP|2093 Rogers Lodge|374900.0
3946|PE|17548 Michelle Islands Apt. 768|306900.0
3947|PP|44922 Tanya Row|395000.0
3948|PE|285 Melissa Keys|169000.0
3949|WD|9858 Gordon Isle|169200.0
3950|PE|952 Nelson Rest Suite 946|330300.0
3951|WD|7376 Ayers Cape Suite 789|129000.0
3952|PP|070 Chavez Mountains Apt. 920|108700.0
3953|AS|6728 Gibson Inlet|213900.0
3954|GB|30838 Anthony Spurs|252700.0
3955|FL|615 Lisa Spurs|148400.0
3956|FL|49772 Hernandez Vista Suite 523|331700.0
3957|GE|7506 Joseph Curve Suite 484|266200.0
3958|FL|7411 Nicole Estate|335500.0
3959|PE|6609 Cody Port|277300.0
3960|GE|41347 Garza Avenue Apt. 475|191000.0
3961|FL|94208 Veronica Rapids|338500.0
3962|WD|939 Brianna Lights Suite 714|397400.0
3963|WD|09939 John Trace|349800.0
3964|GE|329 Owens Tunnel Apt. 166|243700.0
3965|FL|70616 Martha Mountains|389700.0
3966|PP|988 Natasha Ports Suite 345|329200.0
3967|PP|9657 Frazier Road|378600.0
3968|DM|50751 Ashley Passage|344400.0
3969|DM|13874 Brenda Extension Suite 687|268900.0
3970|PP|5581 Jessica Way Apt. 289|148900.0
3971|GE|178 Megan Cove|257400.0
3972|WD|5666 Walter Loaf|102100.0
3973|WD|2116 Michael Inlet Suite 603|113700.0
3974|PE|6070 Brittany Grove|253700.0
3975|DM|7691 Karen Lane|225400.0
3976|FL|88908 Crosby Station|238500.0
3977|DM|442 Caroline Mills|140100.0
3978|AS|50346 Jones Shores|330500.0
3979|DM|20063 Robert Mount Apt. 453|389400.0
3980|GB|41139 Valenzuela Pine Suite 149|174300.0
3981|FL|7465 Higgins River|232400.0
3982|WD|12399 Howe Coves|112800.0
3983|PE|7017 Smith Bridge|193100.0
3984|GB|23788 Pearson Courts Apt. 721|297300.0
3985|GE|3985 Mitchell Creek|367300.0
3986|PP|62406 Cox Via Suite 528|312000.0
3987|WD|058 Samantha Square|274700.0
3988|GB|91905 Strickland Stream|297300.0
3989|GE|67553 Omar Views|129600.0
3990|PP|215 Gerald Parkway|331900.0
3991|WD|0118 Morris Rest Suite 038|105100.0
3992|AS|5770 Price Islands|243700.0
3993|PE|3314 Johnson Tunnel|399300.0
3994|PE|678 Patterson Walks|161200.0
3995|PE|25549 Mckinney Points|156200.0
3996|PP|0177 Hopkins Lights Suite 107|224200.0
3997|GE|721 Eric Port Apt. 626|125700.0
3998|GB|914 Jimenez Bypass Suite 487|158100.0
3999|AS|874 Shawn Cliff|252600.0
4000|PE|050 Allen Ways|184200.0
4001|PE|7704 Watson Mall|148800.0
4002|GE|2617 Edwards Islands|140300.0
4003|WD|6467 Cindy Burg|291700.0
4004|GE|586 Hughes Forks Apt. 962|374600.0
4005|PP|417 Joseph Dam Suite 583|366600.0
4006|PP|173 Justin Via|194900.0
4007|AS|7459 Joshua Via Apt. 960|386300.0
4008|PE|31809 Hudson Burg|247200.0
4009|WD|16634 Michael Fords Apt. 604|265100.0
4010|WD|548 Torres Bypass Apt. 777|262800.0
4011|WD|38418 Vargas Squares Suite 300|265500.0
4012|PP|072 Clinton Landing|123900.0
4013|PP|358 Justin Key Suite 322|327800.0
4014|DM|636 Evans Lights|351000.0
4015|PE|5077 Watts Island|193900.0
4016|PE|1809 Emily Valleys|303800.0
4017|PE|918 Thomas Burg Apt. 583|394100.0
4018|PE|8293 Christopher Manor|124900.0
4019|WD|79281 Rebecca Mission|199900.0
4020|PE|33147 Craig Knolls|374700.0
4021|DM|3238 Serrano Bypass|227800.0
4022|PP|014 Jodi Mill|288300.0
4023|PE|638 Kathy Point Apt. 195|118600.0
4024|WD|76979 Hanson Haven Apt. 466|378500.0
4025|PE|1338 Donald Drive|399300.0
4026|WD|84569 Leah Extension|107300.0
4027|WD|184 Marc Lane Apt. 538|381400.0
4028|AS|68926 Walton Curve|307200.0
4029|GB|0026 Olson Knoll|107000.0
4030|GE|6910 Mason Ridge Suite 960|120400.0
4031|AS|86075 Edwards Prairie Apt. 280|323800.0
4032|GE|54122 Lewis River Suite 592|364700.0
4033|FL|302 Trujillo Course Apt. 237|398200.0
4034|WD|512 Ramos Causeway Apt. 692|357000.0
4035|AS|123 Sanchez Road Apt. 369|258600.0
4036|PE|53524 Christopher Cove|257400.0
4037|GB|45521 Johnathan Union Suite 729|383000.0
4038|DM|760 Harris Plaza Apt. 879|269000.0
4039|PP|87071 Moore Fork Apt. 368|145300.0
4040|GE|524 Brittney Shores|254400.0
4041|PP|54496 Ashlee Club|302400.0
4042|AS|1413 Collin Greens|188900.0
4043|GB|389 Charles Rest|360500.0
4044|PE|5256 Keith Cliff Apt. 217|304600.0
4045|WD|86869 Perez Lane|320300.0
4046|DM|27837 Evan Oval Apt. 542|170900.0
4047|PP|7120 Cline Springs|110600.0
4048|GE|666 Li Garden|289300.0
4049|PE|7762 Johnson Cove Apt. 843|187900.0
4050|WD|950 Koch Club Apt. 727|367500.0
4051|DM|934 Valerie Square Suite 357|196800.0
4052|DM|61438 Lori Fall|190200.0
4053|PP|21223 Michael Forges|287600.0
4054|GE|01992 Robert Rest Apt. 407|107800.0
4055|PP|5812 Robert Radial Apt. 828|305600.0
4056|GB|59989 Dominic Views Suite 740|116700.0
4057|AS|293 Edwards Inlet|262700.0
4058|WD|62605 Robinson Stream Apt. 301|358300.0
4059|PP|56748 Miller Streets Apt. 946|262600.0
4060|FL|17065 Kimberly Springs|289200.0
4061|DM|7202 Lowe Estates Suite 639|138000.0
4062|GE|893 Mariah Dale|271300.0
4063|PP|843 Christopher Course|281500.0
4064|GE|70568 Gillespie Glens|280100.0
4065|DM|877 Bradley Lodge Apt. 333|388600.0
4066|GE|16831 Thomas Forest Apt. 626|246700.0
4067|GB|609 Duran Plains Suite 589|381100.0
4068|PP|2682 Chad Land Suite 179|179200.0
4069|DM|458 Sparks Shores Suite 433|198700.0
4070|GE|443 Justin Shoals Apt. 533|374300.0
4071|WD|14364 Shepard Green|374300.0
4072|GB|512 Ashley Fork|194600.0
4073|GE|0180 Cunningham Expressway Suite 510|160800.0
4074|AS|35562 Angela Place Suite 641|311400.0
4075|PE|478 Sanchez Burgs|362200.0
4076|GE|273 Sanders Freeway Suite 510|225900.0
4077|WD|275 Powell Valleys Suite 118|147700.0
4078|GE|0628 White Centers Suite 163|238200.0
4079|PE|5018 Joel Haven|300900.0
4080|PE|473 Shea Landing Suite 826|146400.0
4081|GE|87992 Patricia Flats|249900.0
4082|WD|08746 Knapp Dale|285500.0
4083|WD|22731 Monique Route Suite 026|160100.0
4084|GE|009 Johnson Views Apt. 760|297700.0
4085|GE|69729 Justin Estate Apt. 875|363800.0
4086|WD|947 Mccann Harbors Suite 445|320800.0
4087|PP|8849 Maria Trail Apt. 893|378000.0
4088|GB|3949 Nelson Views Apt. 737|146800.0
4089|GB|3577 Jackson Rue Apt. 396|160000.0
4090|DM|125 Washington Coves Suite 106|165000.0
4091|WD|87894 Misty Isle Suite 253|201900.0
4092|WD|06609 Kelly Ramp Suite 450|142000.0
4093|PE|120 Garcia Shore|162900.0
4094|PE|0143 Carolyn Rapid|235600.0
4095|AS|5645 Donna Row|265800.0
4096|DM|9313 Barr Parkway|115600.0
4097|WD|3736 Morse Inlet Apt. 087|394000.0
4098|WD|633 Sabrina Pass Suite 396|271800.0
4099|PE|25621 Joseph Place Apt. 311|111700.0
4100|WD|861 Joseph Locks|189000.0
4101|PE|1921 Fry Fords Apt. 838|125400.0
4102|GE|7228 Gardner Square|148300.0
4103|PE|3765 Katherine Centers Apt. 430|365600.0
4104|PE|71861 Angela Route|294200.0
4105|AS|049 Angela Plaza|396900.0
4106|WD|944 Corey Forest Suite 674|395700.0
4107|GE|06033 Thomas Lodge|308300.0
4108|PP|512 Weber Wall Suite 629|121800.0
4109|FL|323 Summers Lodge|223100.0
4110|PP|9178 Michael Burg Apt. 991|329600.0
4111|GB|89770 Catherine Lodge Suite 158|166500.0
4112|PE|948 Gibson Branch|173000.0
4113|PE|224 Cunningham Plaza Apt. 917|308300.0
4114|DM|5900 Graham Loaf|331700.0
4115|PE|3622 Adams Underpass|274600.0
4116|GE|187 Davis Lodge|286000.0
4117|PE|51916 Lisa Motorway|125700.0
4118|DM|857 Peterson Street Suite 323|314200.0
4119|PE|66726 Lee Knolls Suite 126|267400.0
4120|PP|78892 Patterson Oval|296000.0
4121|GB|293 Lindsey Pass|131500.0
4122|WD|88488 Johnson Rue Apt. 169|317100.0
4123|GB|871 Stewart Ways|254300.0
4124|FL|3475 Elizabeth Ridge|250800.0
4125|PE|08120 Erin Lock Apt. 386|112300.0
4126|GB|4423 Jennifer Mountains Suite 281|125800.0
4127|PP|24738 Harrison Walk Suite 778|334400.0
4128|PP|14610 Tammy Land Suite 806|164800.0
4129|GE|2159 Jeremy Crossing|219700.0
4130|WD|526 Little Knoll|149600.0
4131|WD|55064 Aguirre Via|276600.0
4132|FL|3261 Fletcher Station|344700.0
4133|PP|3734 Marshall Brooks Suite 604|186100.0
4134|DM|3786 Harvey Cliffs|294700.0
4135|GE|56980 Jasmine Prairie Suite 955|328000.0
4136|GB|090 Thomas Expressway|377400.0
4137|PP|41462 Phillips Pass|272600.0
4138|PE|181 Carol Throughway|136800.0
4139|PP|9467 Angela Fork|236400.0
4140|DM|9313 Stewart Summit|140600.0
4141|WD|24052 Maria Knolls|323300.0
4142|GE|623 Sherman Locks|289400.0
4143|AS|49894 Rebecca Dale|140100.0
4144|PP|88525 Travis Inlet Suite 331|265300.0
4145|PP|95291 Sara Loop|159400.0
4146|PE|092 Kristy Lakes|284400.0
4147|PP|39327 Allison Mountains Suite 368|284400.0
4148|GE|731 Andrew Row|142400.0
4149|DM|48537 Michael Islands|224600.0
4150|FL|93001 Jones Inlet|290300.0
4151|DM|4908 Burnett Ports|224800.0
4152|PP|580 John Creek Suite 231|334700.0
4153|PP|445 Chad Rapid Suite 800|267500.0
4154|FL|7730 Matthew Camp Apt. 535|367700.0
4155|AS|95803 David Mountain|338100.0
4156|GE|164 Shelby Rapid Apt. 439|180200.0
4157|PP|690 Mason Harbor Apt. 888|356400.0
4158|PP|54825 Patricia Ferry|280600.0
4159|WD|37922 Austin Ridge Suite 785|220400.0
4160|GB|06559 Jessica Fork Suite 546|310300.0
4161|PP|8910 Murphy Ranch|264700.0
4162|DM|24845 Everett Light Suite 472|152800.0
4163|DM|44960 Rhonda Light|294800.0
4164|GB|59998 Deborah Port Suite 995|256800.0
4165|FL|301 Wendy Garden|124500.0
4166|WD|650 Jimenez Pass Apt. 700|311900.0
4167|PE|95942 Brenda Greens Apt. 122|308100.0
4168|PP|0893 Molina Forge|201700.0
4169|FL|161 Maria Ranch Apt. 966|159600.0
4170|FL|251 Wright Ferry|199900.0
4171|GB|573 Jasmine Canyon|131400.0
4172|GB|927 Angel Gateway Suite 525|107800.0
4173|FL|85148 Wise Islands Suite 798|165300.0
4174|GE|02949 Jones River|221900.0
4175|AS|01018 Amanda Lights Apt. 695|203600.0
4176|AS|5801 Jacob Stravenue Apt. 205|146400.0
4177|GE|365 Logan Islands Suite 507|281900.0
4178|GE|504 Riley Meadow Suite 289|112700.0
4179|PP|8393 Tiffany Highway Suite 090|275600.0
4180|PE|160 Valencia Mall|213000.0
4181|FL|025 Cole Stream Suite 121|261500.0
4182|GE|7938 Kennedy Wells|287800.0
4183|FL|33501 Dixon Street|376800.0
4184|DM|48086 Alexis Landing Apt. 081|355400.0
4185|GB|065 Tate Haven Apt. 753|163600.0
4186|PP|81565 Brooks Falls Suite 059|281300.0
4187|DM|38660 Brent Rue|142800.0
4188|WD|49677 Cruz Fords Suite 750|125500.0
4189|FL|7021 Mueller Summit|183600.0
4190|PE|4387 Walton Estate|109700.0
4191|WD|7369 Pruitt Valley Apt. 594|100200.0
4192|WD|50378 Howard Street Apt. 958|291300.0
4193|PP|763 Daugherty Turnpike Suite 003|391300.0
4194|GB|6400 Madison Junctions|288100.0
4195|AS|588 Sutton Cape|288000.0
4196|DM|4879 Benjamin Forks Apt. 419|192700.0
4197|WD|585 Dylan Mountain|159700.0
4198|GE|94220 Burnett Course|336500.0
4199|WD|48519 Jimenez Springs Apt. 095|361000.0
4200|PP|94543 Janet Trafficway Apt. 903|361400.0
4201|GE|1987 Courtney Mountain|195900.0
4202|GB|74319 Watson Landing Apt. 753|211100.0
4203|PP|9290 Lane Court|384200.0
4204|GE|3873 Clark Shore|232000.0
4205|GB|1625 Barbara Trafficway|335800.0
4206|WD|057 Gomez Freeway|185700.0
4207|DM|819 Kristen Inlet|391700.0
4208|AS|66120 Shelby Port Suite 000|165800.0
4209|DM|384 Sharon Flat|316300.0
4210|FL|7228 Rowland Camp|108300.0
4211|AS|8709 Jeffrey Cliffs Apt. 083|223400.0
4212|AS|236 Johnson Course Apt. 568|248500.0
4213|WD|785 Gibson Haven|338400.0
4214|AS|8486 Johnson Skyway|335900.0
4215|FL|2723 Ashlee Canyon Suite 626|149200.0
4216|GE|286 Travis Station|256900.0
4217|AS|3456 Henry Rest|320600.0
4218|PE|38728 Henry Shore|107400.0
4219|WD|425 Hatfield Junction Apt. 662|335300.0
4220|GE|75380 Jerry Glens|212600.0
4221|GB|8854 Ryan Field Suite 861|370800.0
4222|WD|699 Ashley Mews Apt. 772|213800.0
4223|PE|92281 Stephens Isle|379600.0
4224|FL|49711 Yolanda Point Apt. 968|111600.0
4225|FL|74710 Arnold Trail|302300.0
4226|DM|8042 Miller Hollow|107200.0
4227|WD|93697 Robinson Cliffs Suite 207|274000.0
4228|AS|0093 Jennifer Squares Suite 390|199900.0
4229|PE|892 Hess Place Apt. 686|197200.0
4230|FL|9429 Preston Club Apt. 781|175400.0
4231|PE|3862 Bethany Pass Suite 274|246600.0
4232|DM|2311 Lyons Estates Suite 708|245900.0
4233|WD|5004 Boyd Route Suite 719|292500.0
4234|PE|9750 Adrian Junctions|244000.0
4235|GE|850 Victoria Orchard Suite 565|375500.0
4236|PE|941 Cynthia Views Apt. 465|156100.0
4237|GE|376 Contreras Expressway Apt. 860|202100.0
4238|AS|16703 Ramirez Rapids|217600.0
4239|AS|475 Clay Falls Apt. 264|140700.0
4240|DM|395 Moss Burgs Suite 756|361000.0
4241|PE|59935 Harrington Spur|363100.0
4242|PP|4630 Owens Haven Suite 798|179100.0
4243|FL|7013 Manning Corner Suite 997|119600.0
4244|PE|52615 Townsend Forks Apt. 965|255600.0
4245|PE|924 Johnson Walk|205400.0
4246|GB|051 Rodriguez Manor|263700.0
4247|GB|964 Young Mountains Apt. 741|194100.0
4248|GB|23199 James Forks|277000.0
4249|FL|52994 Kimberly Branch|344600.0
4250|GE|7812 Davis Motorway|259500.0
4251|PE|9504 Mary Place|328400.0
4252|PE|5140 Mary Wall|170100.0
4253|DM|6287 Theresa Grove|246900.0
4254|PE|491 Karen Groves Suite 305|209700.0
4255|GB|25164 Smith Common Suite 727|356500.0
4256|PP|7756 John Squares Apt. 267|247300.0
4257|AS|289 Bautista Road|390900.0
4258|PP|9712 Williams Shore Suite 129|281100.0
4259|WD|970 Eric Mill Apt. 049|305700.0
4260|DM|61019 Mary Vista Apt. 320|366300.0
4261|PE|58762 Jason Path Apt. 759|343600.0
4262|GE|587 Taylor Well Suite 943|269400.0
4263|WD|60618 Brown Mill Suite 375|173600.0
4264|GB|31204 Flores Field|204200.0
4265|GE|1955 Myers Ferry Suite 386|154300.0
4266|AS|98281 Tammy Trace|367800.0
4267|DM|7029 Livingston Walk|111700.0
4268|GE|50834 Berry Pass Apt. 480|238900.0
4269|PP|5859 Alan Village Suite 677|349100.0
4270|WD|4796 Johnston Ranch Apt. 257|235800.0
4271|WD|28483 Brittany Island|132700.0
4272|GE|541 Michelle Fords|138900.0
4273|AS|03128 Charles Drive|230600.0
4274|WD|74166 Turner Lodge|394400.0
4275|FL|7362 Deanna Estate|221900.0
4276|AS|45021 Gutierrez Mountains|396000.0
4277|AS|03307 Ryan Bridge Suite 704|151200.0
4278|PP|9811 Megan Valleys Suite 074|399800.0
4279|FL|9893 Abbott Orchard|287700.0
4280|DM|424 Damon Neck Apt. 722|147700.0
4281|GB|29180 Joseph Plaza Suite 144|150600.0
4282|AS|1064 Ford Lights Suite 445|158700.0
4283|GE|262 Schroeder Plaza Suite 787|303600.0
4284|GE|621 Hernandez Plaza|337200.0
4285|PP|60122 Morris Oval Apt. 962|158400.0
4286|GE|53502 Mcdaniel Motorway|394200.0
4287|GB|3555 Clarence Extensions|293700.0
4288|AS|0155 Amanda Fort Suite 539|152900.0
4289|PP|04667 Middleton Squares|174300.0
4290|GE|46924 Turner Oval Suite 644|134200.0
4291|WD|86608 Adams Parks Apt. 738|338300.0
4292|AS|858 Sarah Landing|318500.0
4293|FL|963 Elliott Squares Suite 985|383400.0
4294|DM|156 James Isle Suite 096|369800.0
4295|FL|6620 Nguyen Square|280400.0
4296|DM|1068 Dunlap Knolls Apt. 844|117100.0
4297|PE|0561 Kevin Overpass|352800.0
4298|WD|77286 Matthew Point|352200.0
4299|AS|352 Turner Roads Apt. 860|253800.0
4300|WD|170 Shannon Turnpike Suite 853|200500.0
4301|GB|24302 Rice Stream|297900.0
4302|PP|78194 Michael Fields|281500.0
4303|FL|25859 Jordan Tunnel Suite 565|193000.0
4304|WD|852 Chelsea Ferry|317500.0
